2.250263	 -0.800000
2.440395	 -0.900000
2.641101	 -1.000000
2.853918	 -1.100000
3.080816	 -1.200000
3.324405	 -1.300000
3.588256	 -1.400000
3.877501	 -1.500000
4.200000	 -1.600000
4.568951	 -1.700000
5.010025	 -1.800000
5.589326	 -1.900000
7.000000	 -2.000000
